acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,label,timestamp,velocity,relative_position,prev_label_block,person
459,-4122,-840,-509,-189,-176,laying,2025-02-12 12:20:43.089836,20.0,2.0,falling,jakob
459,-4136,-809,-529,19,-184,laying,2025-02-12 12:20:43.093773,19.54436524047619,2.0,falling,jakob
449,-4114,-866,-548,182,-163,laying,2025-02-12 12:20:43.114792,20.0,2.0,falling,jakob
436,-4131,-897,-591,157,-126,laying,2025-02-12 12:20:43.161667,20.0,2.0,falling,jakob
414,-4125,-869,-576,178,-157,laying,2025-02-12 12:20:43.165079,19.47160339047619,2.0,falling,jakob
422,-4147,-872,-569,167,-148,laying,2025-02-12 12:20:43.167181,18.789347909047617,2.0,falling,jakob
479,-4094,-849,-605,201,-103,laying,2025-02-12 12:20:43.195896,20.0,2.0,falling,jakob
504,-4138,-859,-587,297,-106,laying,2025-02-12 12:20:43.210858,20.0,2.0,falling,jakob
614,-4203,-929,-456,664,-41,laying,2025-02-12 12:20:43.235992,20.0,2.0,falling,jakob
585,-4252,-906,-297,1180,-4,laying,2025-02-12 12:20:43.247810,20.0,2.0,falling,jakob
478,-4228,-936,-188,1329,6,laying,2025-02-12 12:20:43.252728,19.696162806190475,2.0,falling,jakob
354,-4132,-924,53,298,223,laying,2025-02-12 12:20:43.281324,20.0,2.0,falling,jakob
481,-4143,-884,68,223,411,laying,2025-02-12 12:20:43.302809,20.0,2.0,falling,jakob
474,-4155,-869,40,216,487,laying,2025-02-12 12:20:43.304578,19.243182745238094,2.0,falling,jakob
414,-4155,-823,-34,215,476,recover,2025-02-12 12:20:43.325993,20.0,2.0,laying,jakob
306,-4191,-833,-137,165,305,recover,2025-02-12 12:20:43.343729,20.0,2.0,laying,jakob
300,-4194,-871,-170,101,37,recover,2025-02-12 12:20:43.354786,20.0,2.0,laying,jakob
336,-4129,-798,-193,155,-203,recover,2025-02-12 12:20:43.382689,20.0,2.0,laying,jakob
412,-4057,-687,-177,345,-287,recover,2025-02-12 12:20:43.403898,20.0,2.0,laying,jakob
421,-4095,-646,-128,542,-278,recover,2025-02-12 12:20:43.459702,20.0,2.0,laying,jakob
469,-4244,-663,-190,648,-207,recover,2025-02-12 12:20:43.462328,19.36046851904762,2.0,laying,jakob
397,-4401,-721,-345,547,-144,recover,2025-02-12 12:20:43.477479,20.0,2.0,laying,jakob
456,-4437,-926,-471,144,43,recover,2025-02-12 12:20:43.480021,19.35093338904762,2.0,laying,jakob
435,-4467,-1136,-60,-505,515,recover,2025-02-12 12:20:43.493248,20.0,2.0,laying,jakob
412,-4523,-1022,335,-1111,872,recover,2025-02-12 12:20:43.516039,20.0,2.0,laying,jakob
363,-4517,-949,453,-1619,1398,recover,2025-02-12 12:20:43.542252,20.0,2.0,laying,jakob
220,-4281,-1106,442,-2484,1735,recover,2025-02-12 12:20:43.556658,20.0,2.0,laying,jakob
378,-4399,-790,1226,608,1445,recover,2025-02-12 12:20:43.585627,20.0,2.0,laying,jakob
210,-4386,-850,1436,609,1581,recover,2025-02-12 12:20:43.593484,20.0,2.0,laying,jakob
227,-4336,-907,1689,184,1727,recover,2025-02-12 12:20:43.605664,20.0,2.0,laying,jakob
271,-4366,-990,2020,-278,2027,recover,2025-02-12 12:20:43.607410,19.229440197142857,2.0,laying,jakob
390,-4402,-881,2291,-674,2483,recover,2025-02-12 12:20:43.608567,18.42168032038095,2.0,laying,jakob
444,-4420,-712,2413,-786,2951,recover,2025-02-12 12:20:43.616249,18.538772878171425,2.0,laying,jakob
433,-4361,-534,2239,-481,3250,recover,2025-02-12 12:20:43.650475,20.0,2.0,laying,jakob
462,-4282,-411,2047,148,3360,recover,2025-02-12 12:20:43.652918,19.33445658833333,2.0,laying,jakob
375,-4245,-339,1902,787,3481,recover,2025-02-12 12:20:43.656220,18.815217654154758,2.0,laying,jakob
299,-4261,-415,1814,915,3814,recover,2025-02-12 12:20:43.671322,19.884669608589874,2.0,laying,jakob
258,-4220,-399,1730,975,4006,recover,2025-02-12 12:20:43.686858,20.0,2.0,laying,jakob
137,-4152,-276,1331,1033,4233,recover,2025-02-12 12:20:43.700751,20.0,2.0,laying,jakob
111,-4111,-203,796,914,4376,recover,2025-02-12 12:20:43.717830,20.0,2.0,laying,jakob
163,-4126,-70,247,952,4635,recover,2025-02-12 12:20:43.763308,20.0,2.0,laying,jakob
163,-4108,-96,-268,885,4837,recover,2025-02-12 12:20:43.765054,19.218719757142857,2.0,laying,jakob
248,-4051,-254,-463,943,5046,recover,2025-02-12 12:20:43.766020,18.380010829285713,2.0,laying,jakob
283,-4052,-364,-471,1173,5367,recover,2025-02-12 12:20:43.780442,19.297638252583333,2.0,laying,jakob
217,-4070,-376,-437,1612,5411,recover,2025-02-12 12:20:43.790770,19.65411082376369,2.0,laying,jakob
221,-4112,-331,-488,2035,5338,recover,2025-02-12 12:20:43.810678,20.0,2.0,laying,jakob
223,-4256,-335,-338,2331,5325,recover,2025-02-12 12:20:43.822714,20.0,2.0,laying,jakob
144,-4363,-309,-188,2470,5409,recover,2025-02-12 12:20:43.835994,20.0,2.0,laying,jakob
-18,-4286,-236,-153,2441,5558,recover,2025-02-12 12:20:43.851984,20.0,2.0,laying,jakob
-159,-4160,-156,-322,2335,5815,recover,2025-02-12 12:20:43.867473,20.0,2.0,laying,jakob
-197,-4088,-247,-527,2052,5995,recover,2025-02-12 12:20:43.884040,20.0,2.0,laying,jakob
-25,-4069,-335,-414,2292,6181,recover,2025-02-12 12:20:43.899517,20.0,2.0,laying,jakob
75,-4223,-207,-272,2834,6361,recover,2025-02-12 12:20:43.914209,20.0,2.0,laying,jakob
-51,-4257,-47,-454,3256,6717,recover,2025-02-12 12:20:43.929680,20.0,2.0,laying,jakob
-274,-4147,-19,-883,3379,7151,recover,2025-02-12 12:20:43.944855,20.0,2.0,laying,jakob
-610,-3942,-185,-1150,3335,7393,recover,2025-02-12 12:20:43.959117,20.0,2.0,laying,jakob
-875,-3854,-341,-1471,3169,7350,recover,2025-02-12 12:20:43.976588,20.0,2.0,laying,jakob
-962,-3877,-432,-1575,2709,7216,recover,2025-02-12 12:20:43.991361,20.0,2.0,laying,jakob
-921,-3884,-278,-1621,2332,7265,recover,2025-02-12 12:20:44.004681,19.976609714285715,2.0,laying,jakob
-824,-3846,-224,-1847,2456,7396,recover,2025-02-12 12:20:44.053898,20.0,2.0,laying,jakob
-826,-3790,-282,-2267,2602,7645,recover,2025-02-12 12:20:44.056585,19.18857110095238,2.0,laying,jakob
-1000,-3722,-336,-2678,2754,7747,recover,2025-02-12 12:20:44.072751,19.320008829714286,2.0,laying,jakob
-1124,-3717,-349,-2878,2972,7944,recover,2025-02-12 12:20:44.076631,18.598638692990477,2.0,laying,jakob
-1299,-3641,-319,-3123,3144,8053,recover,2025-02-12 12:20:44.081090,17.924047146674287,2.0,laying,jakob
-1332,-3678,-596,-3195,3435,8016,recover,2025-02-12 12:20:44.099019,17.95412949910248,2.0,laying,jakob
-1475,-3741,-632,-3030,3250,7992,recover,2025-02-12 12:20:44.114394,17.78549088129021,2.0,laying,jakob
