acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,label,timestamp
-3209,-121,876,-96,1481,-1194,walking,2025-02-12 12:11:23.506069
-3311,175,1397,-1174,538,-7,walking,2025-02-12 12:11:23.516730
-3814,597,1375,-2546,-722,1036,walking,2025-02-12 12:11:23.555258
-4220,975,1172,-2878,-1130,1093,walking,2025-02-12 12:11:23.557641
-4406,1187,983,-2683,-994,361,walking,2025-02-12 12:11:23.572244
-4342,963,773,-2508,-187,-979,walking,2025-02-12 12:11:23.583467
-4133,252,740,-1577,768,-2119,walking,2025-02-12 12:11:23.603418
-4001,-414,992,-428,1244,-2493,walking,2025-02-12 12:11:23.618440
-3905,-908,1312,448,437,-2153,walking,2025-02-12 12:11:23.641134
-3670,-991,1489,661,-246,-1343,walking,2025-02-12 12:11:23.687874
-3498,-490,1356,962,17,-622,walking,2025-02-12 12:11:23.690451
-3360,173,1230,1095,739,-328,walking,2025-02-12 12:11:23.691455
-3221,785,1092,638,1444,-496,walking,2025-02-12 12:11:23.700506
-3222,1134,909,198,2689,-1001,walking,2025-02-12 12:11:23.721147
-3444,1010,831,403,3529,-1297,walking,2025-02-12 12:11:23.735320
-3819,669,836,290,3626,-1466,walking,2025-02-12 12:11:23.751517
-3957,263,974,123,3080,-1423,walking,2025-02-12 12:11:23.768119
-3987,40,1206,-89,2170,-951,walking,2025-02-12 12:11:23.782896
-4011,111,1390,-1194,751,-27,walking,2025-02-12 12:11:23.799939
-3948,327,1379,-2498,410,820,walking,2025-02-12 12:11:23.814274
-4140,650,884,-2571,1162,820,walking,2025-02-12 12:11:23.833438
-4415,691,462,-1645,949,139,walking,2025-02-12 12:11:23.848555
-4381,388,295,-744,98,-513,walking,2025-02-12 12:11:23.864951
-4080,-122,87,-425,295,-507,walking,2025-02-12 12:11:23.882399
-3800,-489,-237,-117,471,-153,walking,2025-02-12 12:11:23.904091
-3712,-527,-380,360,-134,-102,walking,2025-02-12 12:11:23.913492
-3515,-225,-117,645,-1059,-210,walking,2025-02-12 12:11:23.930173
-3459,92,282,340,-1842,-89,walking,2025-02-12 12:11:23.947859
-3590,280,404,15,-2439,531,walking,2025-02-12 12:11:23.988686
-3707,198,370,-188,-1980,1310,walking,2025-02-12 12:11:23.990986
-3901,-38,194,-433,-1211,1841,walking,2025-02-12 12:11:23.995972
-4088,-324,150,-468,-2347,1994,walking,2025-02-12 12:11:24.016837
-4046,-477,239,-223,-3553,1772,walking,2025-02-12 12:11:24.033178
-3892,-337,462,136,-3476,1152,walking,2025-02-12 12:11:24.048567
-3746,-71,772,-41,-2103,650,walking,2025-02-12 12:11:24.064599
-3782,210,795,-1128,-1628,858,walking,2025-02-12 12:11:24.080706
-3982,493,643,-2324,-2019,1142,walking,2025-02-12 12:11:24.092923
-3989,671,524,-2906,-2473,672,walking,2025-02-12 12:11:24.109812
-3579,717,690,-3458,-2092,-327,walking,2025-02-12 12:11:24.135924
-3031,600,756,-4316,-777,-644,walking,2025-02-12 12:11:24.143756
-2760,376,418,-5271,1531,38,walking,2025-02-12 12:11:24.167024
-3075,-8,153,-4837,3171,702,walking,2025-02-12 12:11:24.178847
-3806,-417,551,-4065,3240,973,walking,2025-02-12 12:11:24.200291
-4366,-607,725,-4300,2458,778,walking,2025-02-12 12:11:24.213130
-4593,-559,577,-4686,1539,100,walking,2025-02-12 12:11:24.227353
-4353,-125,454,-4721,663,-663,walking,2025-02-12 12:11:24.308959
-3807,333,555,-4693,364,-860,walking,2025-02-12 12:11:24.311680
-3546,483,432,-4280,-395,-968,walking,2025-02-12 12:11:24.313424
-3352,159,412,-3115,-1310,-1253,walking,2025-02-12 12:11:24.314794
-3334,-351,737,-2367,-916,-1095,walking,2025-02-12 12:11:24.315766
-3577,-816,917,-2771,-197,-269,walking,2025-02-12 12:11:24.322829
-3969,-629,712,-3599,-521,786,walking,2025-02-12 12:11:24.346384
-4047,-46,678,-3693,-1511,1044,walking,2025-02-12 12:11:24.359898
-3699,381,642,-3090,-1572,612,walking,2025-02-12 12:11:24.374854
-3338,360,400,-1697,526,-511,walking,2025-02-12 12:11:24.388556
-3160,14,567,-798,2405,-1575,walking,2025-02-12 12:11:24.404782
-3267,-332,957,-814,2754,-1460,walking,2025-02-12 12:11:24.433691
-3669,-385,1030,-1546,1160,-32,walking,2025-02-12 12:11:24.460071
-4051,-179,893,-1919,-1106,1465,walking,2025-02-12 12:11:24.462073
-4163,241,887,-1971,-1236,1972,walking,2025-02-12 12:11:24.484447
-3784,556,974,-1782,3000,1195,walking,2025-02-12 12:11:24.503886
-3492,644,884,-1174,8193,-128,walking,2025-02-12 12:11:24.517438
-3500,524,630,-1584,7803,-1067,walking,2025-02-12 12:11:24.520637
-3171,42,559,-2007,5097,-1006,walking,2025-02-12 12:11:24.589261
-3084,-211,972,-2207,4770,730,walking,2025-02-12 12:11:24.592077
-3440,-245,1155,-2687,5500,2700,walking,2025-02-12 12:11:24.593753
-3856,-119,967,-2918,6485,3485,walking,2025-02-12 12:11:24.594755
-4148,61,584,-3127,6513,2869,walking,2025-02-12 12:11:24.598899
-4071,184,276,-3489,5456,1771,walking,2025-02-12 12:11:24.615455
-3748,161,230,-3563,4250,913,walking,2025-02-12 12:11:24.628319
-3630,35,326,-3413,3447,638,walking,2025-02-12 12:11:24.646620
-3663,24,505,-3768,2032,690,walking,2025-02-12 12:11:24.662491
-3672,-83,415,-3945,2073,772,walking,2025-02-12 12:11:24.679269
-3896,-144,158,-3339,2261,596,walking,2025-02-12 12:11:24.699366
-3863,-282,189,-2420,2521,7,walking,2025-02-12 12:11:24.712007
-3526,-395,247,-1346,4567,-910,walking,2025-02-12 12:11:24.731855
-3103,-414,213,-644,5632,-1039,walking,2025-02-12 12:11:24.744933
-2699,-268,116,-149,5307,-243,walking,2025-02-12 12:11:24.767140
-2713,-106,54,-48,4751,-15,walking,2025-02-12 12:11:24.780765
-2794,-21,-128,110,4378,-736,walking,2025-02-12 12:11:24.797472
-2870,-259,-293,1210,5495,-1396,walking,2025-02-12 12:11:24.816127
-3141,-529,-304,2077,5274,-840,walking,2025-02-12 12:11:24.840352
-3575,-721,-131,2456,3268,585,walking,2025-02-12 12:11:24.904477
-3663,-492,-157,2465,2755,873,walking,2025-02-12 12:11:24.905855
-3690,-71,-627,2753,3282,100,walking,2025-02-12 12:11:24.906873
-3362,263,-1030,2788,5122,-1648,walking,2025-02-12 12:11:24.907801
-2589,498,-847,1552,8414,-3235,walking,2025-02-12 12:11:24.923050
-2359,133,-323,160,9331,-3910,walking,2025-02-12 12:11:24.937951
-2149,-394,267,-1257,8069,-3381,walking,2025-02-12 12:11:24.944445
-2079,-474,-285,-2779,6602,-984,walking,2025-02-12 12:11:24.974954
-2321,-51,-986,-4033,5583,1551,walking,2025-02-12 12:11:24.977067
-2668,242,-1300,-4750,4681,1975,walking,2025-02-12 12:11:24.996300
-3058,195,-1278,-4014,4229,345,walking,2025-02-12 12:11:25.008450
-3457,-155,-999,-2323,4998,-2113,walking,2025-02-12 12:11:25.025956
-3798,-457,-1090,-2407,4698,-3509,walking,2025-02-12 12:11:25.045986
-3686,-422,-1287,-2293,3244,-3528,walking,2025-02-12 12:11:25.062212
-3633,111,-1387,-1084,1255,-2795,walking,2025-02-12 12:11:25.079869
-3475,328,-1388,-410,128,-2633,walking,2025-02-12 12:11:25.097468
-3264,197,-898,-483,1382,-2773,walking,2025-02-12 12:11:25.115434
-3427,-288,-495,-279,610,-2512,walking,2025-02-12 12:11:25.136414
-3643,-736,-233,416,-3189,-2153,walking,2025-02-12 12:11:25.148047
-3828,-747,-295,927,-9174,-2303,walking,2025-02-12 12:11:25.198083
-3575,-339,-210,1820,-12864,-3892,walking,2025-02-12 12:11:25.205401
-3589,27,24,377,-11946,-5436,walking,2025-02-12 12:11:25.207563
-3992,216,-281,-2690,-9041,-6360,walking,2025-02-12 12:11:25.215166
-5377,-306,-767,-4229,-10009,-8010,walking,2025-02-12 12:11:25.230305
1410,-390,-1858,-13893,32767,-18479,walking,2025-02-12 12:11:25.240825
-2501,-1422,-4765,-3427,32767,-7569,walking,2025-02-12 12:11:25.258157
-7561,-848,-832,12753,21788,3396,walking,2025-02-12 12:11:25.283919
-8577,198,2433,3019,650,-827,walking,2025-02-12 12:11:25.292461
-4259,372,-1011,-4948,13352,-12064,walking,2025-02-12 12:11:25.313058
-2509,135,-1866,-3771,18164,-12675,walking,2025-02-12 12:11:25.342492
-2883,-403,-1127,-952,21876,-6670,walking,2025-02-12 12:11:25.344930
-4042,-1196,-1016,1146,23352,-5595,walking,2025-02-12 12:11:25.360911
-4992,-1027,-2068,2564,32127,-7774,falling,2025-02-12 12:11:25.391191
-5865,-981,-2166,2411,32454,-9072,falling,2025-02-12 12:11:25.410718
-5049,-913,-1160,-1058,22053,-6004,falling,2025-02-12 12:11:25.413083
-4684,-620,-1395,-5166,15126,-2548,falling,2025-02-12 12:11:25.430577
-4766,-276,-1276,-7335,11134,-1675,falling,2025-02-12 12:11:25.443850
-3284,-241,-1186,-10035,7295,327,falling,2025-02-12 12:11:25.498058
-2574,-498,-1997,-10473,8733,2281,falling,2025-02-12 12:11:25.524728
-4315,-1071,-4579,-7496,19203,-70,falling,2025-02-12 12:11:25.528882
-2674,-1179,-1758,-8391,18585,-539,falling,2025-02-12 12:11:25.530618
-3041,-1862,-2120,-9416,19738,-831,falling,2025-02-12 12:11:25.531918
-2749,-1187,-2013,-10635,16626,-107,falling,2025-02-12 12:11:25.543543
-2732,-642,-2046,-15120,8748,3870,falling,2025-02-12 12:11:25.620550
-2494,-392,-2058,-17896,-2555,7917,falling,2025-02-12 12:11:25.626979
-1358,-463,-2132,-18773,-5254,10537,falling,2025-02-12 12:11:25.628573
-1855,-369,-3328,-18159,1428,8172,falling,2025-02-12 12:11:25.629827
-1975,225,-3887,-18578,6641,4259,falling,2025-02-12 12:11:25.630904
-2386,816,-5316,-16667,2910,-443,falling,2025-02-12 12:11:25.658741
-1356,938,-5390,-13178,876,-5886,falling,2025-02-12 12:11:25.661108
608,664,-4045,-12263,6593,-7349,falling,2025-02-12 12:11:25.663129
1267,461,-3979,-11865,12271,-4730,falling,2025-02-12 12:11:25.712920
868,713,-4917,-12056,14816,-1248,falling,2025-02-12 12:11:25.715724
-602,1361,-6379,-9987,10385,247,falling,2025-02-12 12:11:25.718131
-1235,1492,-7011,-7947,2103,1483,falling,2025-02-12 12:11:25.725539
-1671,1168,-6697,-5262,-75,3660,falling,2025-02-12 12:11:25.833762
-2558,1331,-4834,-2666,1497,2909,falling,2025-02-12 12:11:25.836886
-2943,1817,-5327,-5562,1567,-2002,falling,2025-02-12 12:11:25.838310
-1806,1404,-5347,-5918,6300,-8672,falling,2025-02-12 12:11:25.839762
498,1612,-3515,-9658,12469,-8764,falling,2025-02-12 12:11:25.840738
1586,1498,-4534,-19474,18855,-2441,falling,2025-02-12 12:11:25.841608
95,1707,-7484,-26107,10511,3070,falling,2025-02-12 12:11:25.842474
-1688,1338,-12304,-19005,-1736,7939,falling,2025-02-12 12:11:25.866438
-3211,1918,-14501,6516,-2939,8278,falling,2025-02-12 12:11:25.868954
-2929,2276,-10193,22689,10710,2127,falling,2025-02-12 12:11:25.888105
-1898,447,-4322,28910,26873,-3966,falling,2025-02-12 12:11:25.900945
-455,1572,4353,15136,3460,-4065,falling,2025-02-12 12:11:25.923122
-110,1671,-2409,-5127,60,3190,falling,2025-02-12 12:11:25.935881
-827,1124,-7007,-1626,3915,5630,falling,2025-02-12 12:11:25.959472
-801,1538,-5351,5461,6334,4990,falling,2025-02-12 12:11:25.970678
-822,1756,-2781,5557,1514,3884,falling,2025-02-12 12:11:25.994851
-609,1654,-2869,1975,656,3428,falling,2025-02-12 12:11:26.005438
-1130,1616,-3917,561,4053,2184,falling,2025-02-12 12:11:26.022371
-1353,1107,-3672,-868,1805,1782,falling,2025-02-12 12:11:26.035614
-1268,333,-3782,-3428,-7059,3257,falling,2025-02-12 12:11:26.103903
-713,18,-4471,-3808,-8039,4163,falling,2025-02-12 12:11:26.106515
-440,143,-5078,-1994,-3113,3197,falling,2025-02-12 12:11:26.107793
-311,402,-5086,-242,1056,1231,falling,2025-02-12 12:11:26.108976
-44,592,-5016,1050,2368,666,falling,2025-02-12 12:11:26.117288
-2,704,-4299,2027,477,2543,falling,2025-02-12 12:11:26.138824
-196,729,-3960,2246,574,3942,falling,2025-02-12 12:11:26.149060
-740,766,-3828,1950,1768,3312,falling,2025-02-12 12:11:26.174344
-1294,788,-4125,1557,1592,1089,falling,2025-02-12 12:11:26.191551
-1537,787,-4400,376,-329,-229,falling,2025-02-12 12:11:26.204986
-1524,593,-4581,-545,-3391,113,falling,2025-02-12 12:11:26.219767
-1301,468,-4369,-778,-5670,624,falling,2025-02-12 12:11:26.237845
-926,445,-4368,-531,-5061,145,falling,2025-02-12 12:11:26.251088
-614,403,-4418,-132,-2422,-1123,falling,2025-02-12 12:11:26.270044
-434,266,-4167,207,-1345,-1682,falling,2025-02-12 12:11:26.291020
-585,160,-4089,514,-3016,-270,falling,2025-02-12 12:11:26.312670
-1075,242,-4693,507,-3718,1045,falling,2025-02-12 12:11:26.317709
-1575,311,-5296,679,-2435,793,falling,2025-02-12 12:11:26.396470
-2084,467,-5169,165,-1792,706,falling,2025-02-12 12:11:26.397679
-2000,968,-4007,39,-6093,685,falling,2025-02-12 12:11:26.398607
-1443,929,-3215,409,-7127,-528,falling,2025-02-12 12:11:26.399948
-1163,799,-3042,-877,-3049,-2794,falling,2025-02-12 12:11:26.400674
-1174,374,-3736,-2219,-734,-4311,falling,2025-02-12 12:11:26.445115
-848,-59,-4508,-1576,-1430,-2142,falling,2025-02-12 12:11:26.449833
-825,-248,-4584,-462,-2051,169,falling,2025-02-12 12:11:26.455834
-891,-136,-3951,280,-1166,1536,falling,2025-02-12 12:11:26.474974
-1161,636,-3214,-242,718,1771,falling,2025-02-12 12:11:26.516906
-1712,1082,-3476,-2059,40,1341,falling,2025-02-12 12:11:26.517696
-2158,840,-4165,-2218,-49,125,falling,2025-02-12 12:11:26.521365
-2135,104,-4424,-1298,-186,-1630,falling,2025-02-12 12:11:26.553140
-1739,-198,-4344,-1034,-810,-1852,falling,2025-02-12 12:11:26.560006
-1178,28,-4374,-1410,-2918,-616,falling,2025-02-12 12:11:26.571808
-859,631,-4241,-1245,-4244,1558,falling,2025-02-12 12:11:26.587049
-954,994,-3824,-1160,-4365,2619,falling,2025-02-12 12:11:26.618972
-1377,713,-3662,-880,-3275,2077,falling,2025-02-12 12:11:26.622066
-1534,298,-3561,-1015,-778,478,falling,2025-02-12 12:11:26.714178
-1556,186,-3737,-1782,525,-360,falling,2025-02-12 12:11:26.717451
-1563,249,-4211,-1765,11,616,falling,2025-02-12 12:11:26.718817
-1820,577,-4461,-993,-416,2330,falling,2025-02-12 12:11:26.719815
-2376,867,-4439,-286,-1230,3427,falling,2025-02-12 12:11:26.720770
-2899,951,-4236,-137,-3524,3277,falling,2025-02-12 12:11:26.721624
-3088,910,-3960,-471,-6702,1963,falling,2025-02-12 12:11:26.818572
-2573,861,-3826,-802,-6829,85,falling,2025-02-12 12:11:26.821344
-1863,751,-3833,-633,-4825,-1090,falling,2025-02-12 12:11:26.822907
-1309,710,-3914,-627,-2982,-892,falling,2025-02-12 12:11:26.823999
-1095,584,-4038,-905,-2145,330,falling,2025-02-12 12:11:26.884854
-1196,417,-4228,-1214,-2574,1889,falling,2025-02-12 12:11:26.887577
-1588,271,-4311,-1125,-3248,2639,falling,2025-02-12 12:11:26.889508
-1996,289,-4226,-848,-3983,2370,falling,2025-02-12 12:11:26.890569
-2289,376,-3997,-721,-4304,1355,falling,2025-02-12 12:11:26.891486
-2185,673,-3998,50,-3756,118,falling,2025-02-12 12:11:26.892323
-1895,916,-3702,1147,-2749,-903,falling,2025-02-12 12:11:26.893141
-1494,924,-2875,792,-2434,-1850,falling,2025-02-12 12:11:26.932728
-1303,604,-2662,-634,-3588,-1683,falling,2025-02-12 12:11:26.948873
-1235,375,-3124,-1044,-4291,-309,falling,2025-02-12 12:11:26.950781
-1503,338,-3505,-627,-3359,445,falling,2025-02-12 12:11:27.035218
-1656,411,-3808,-16,-1122,215,falling,2025-02-12 12:11:27.038121
-1545,719,-3616,369,637,-230,falling,2025-02-12 12:11:27.039497
-1383,891,-3327,-154,1598,224,falling,2025-02-12 12:11:27.040472
-1634,686,-3423,-1274,1644,781,falling,2025-02-12 12:11:27.050806
-2088,737,-3891,-2376,982,1393,falling,2025-02-12 12:11:27.052084
-2450,821,-4543,-2462,-284,2032,falling,2025-02-12 12:11:27.053135
-2604,818,-4691,-128,-53,-698,falling,2025-02-12 12:11:27.054457
-1834,661,-3749,619,517,-3103,falling,2025-02-12 12:11:27.071465
-943,264,-3065,221,1733,-3623,falling,2025-02-12 12:11:27.091076
-406,-25,-3025,-367,3124,-2015,falling,2025-02-12 12:11:27.156160
-462,214,-3391,24,4809,830,falling,2025-02-12 12:11:27.159210
-1026,566,-3553,605,6192,2901,falling,2025-02-12 12:11:27.160952
-1556,901,-3423,16,7774,3286,falling,2025-02-12 12:11:27.161943
-1862,1052,-3381,-1388,8842,2218,falling,2025-02-12 12:11:27.187411
-1910,1025,-3440,-2924,9127,765,falling,2025-02-12 12:11:27.189747
-1951,810,-3726,-4079,8984,-224,falling,2025-02-12 12:11:27.288199
-1850,619,-4298,-4203,9099,-540,falling,2025-02-12 12:11:27.290840
-1901,654,-4664,-2930,8397,67,falling,2025-02-12 12:11:27.292933
-2051,705,-4847,-1369,6837,985,falling,2025-02-12 12:11:27.294745
-2249,738,-4747,-304,5369,1195,falling,2025-02-12 12:11:27.296428
-2316,901,-4507,-72,4147,549,falling,2025-02-12 12:11:27.297356
-2310,965,-4339,-187,2806,-689,falling,2025-02-12 12:11:27.298374
-2078,968,-4100,-479,1294,-1907,falling,2025-02-12 12:11:27.342690
-1629,927,-3965,-1067,-162,-2225,falling,2025-02-12 12:11:27.345908
-1383,815,-4001,-1935,-1830,-1384,falling,2025-02-12 12:11:27.349739
-1214,609,-4328,-2354,-3392,-132,falling,2025-02-12 12:11:27.351151
-1141,434,-4562,-1439,-3913,991,falling,2025-02-12 12:11:27.374606
-1095,537,-4324,235,-2861,1619,falling,2025-02-12 12:11:27.382923
-1135,791,-3838,617,-517,1822,falling,2025-02-12 12:11:27.519175
-1386,981,-3868,-1001,359,2131,falling,2025-02-12 12:11:27.529532
-1775,971,-4344,-1890,-1447,2490,falling,2025-02-12 12:11:27.595427
-1961,919,-4560,-1336,-3516,1982,falling,2025-02-12 12:11:27.599056
-1903,898,-4270,-721,-4554,607,falling,2025-02-12 12:11:27.600239
-1601,834,-3971,-845,-4255,-412,falling,2025-02-12 12:11:27.601230
-1331,864,-3856,-1492,-2400,-587,falling,2025-02-12 12:11:27.616132
-1313,1054,-3938,-1704,-1367,-64,falling,2025-02-12 12:11:27.634238
-1397,1079,-4054,-1253,-1604,393,falling,2025-02-12 12:11:27.644652
-1792,1016,-4310,-3472,-3050,538,falling,2025-02-12 12:11:27.646599
-2243,984,-4638,-2464,-3088,493,falling,2025-02-12 12:11:27.656210
-3538,723,-4382,-2559,-4912,-1331,falling,2025-02-12 12:11:27.673264
-2695,571,-4468,-2812,-6344,-2371,falling,2025-02-12 12:11:27.677117
-1493,500,-4516,-2380,-5847,-1408,falling,2025-02-12 12:11:27.678200
-1329,827,-3804,-1929,-4254,-899,falling,2025-02-12 12:11:27.693563
-1224,1312,-3137,-2505,-2674,-1142,falling,2025-02-12 12:11:27.701993
-1425,1575,-2990,-3424,-1623,-1401,falling,2025-02-12 12:11:27.717016
-1989,1391,-3403,-3923,-1835,-1183,falling,2025-02-12 12:11:27.777288
-2454,971,-3631,-4031,-3201,-1084,falling,2025-02-12 12:11:27.780141
-2370,591,-3651,-3937,-4530,-1396,falling,2025-02-12 12:11:27.781965
-1935,445,-3492,-3933,-4324,-1441,falling,2025-02-12 12:11:27.783349
-1779,620,-3479,-3680,-3805,-1251,falling,2025-02-12 12:11:27.794847
-1885,1028,-3611,-3308,-4805,-764,falling,2025-02-12 12:11:27.812774
-1918,1326,-3807,-3094,-5519,-420,falling,2025-02-12 12:11:27.842722
-1860,1492,-3844,-2852,-4440,-500,falling,2025-02-12 12:11:27.845410
-1896,1518,-3679,-2496,-3098,-663,falling,2025-02-12 12:11:27.889903
-2179,1328,-3433,-2236,-3843,-149,falling,2025-02-12 12:11:27.901382
-2372,1158,-3415,-1995,-5271,259,falling,2025-02-12 12:11:27.903779
-2351,967,-3509,-1760,-5759,498,falling,2025-02-12 12:11:27.905066
-2287,833,-3746,-1570,-5784,681,falling,2025-02-12 12:11:27.913213
-2285,829,-3736,-1159,-5154,54,falling,2025-02-12 12:11:27.929115
-2168,1113,-3846,-683,-3983,-1071,falling,2025-02-12 12:11:27.945537
-2172,1403,-3723,174,-3221,-1222,falling,2025-02-12 12:11:27.963613
-2415,1479,-3245,454,-3534,-106,falling,2025-02-12 12:11:27.975417
-3204,1351,-3050,465,-6098,948,falling,2025-02-12 12:11:27.994435
-3998,1057,-3030,885,-10594,1348,falling,2025-02-12 12:11:28.008388
-3623,1062,-3038,766,-10558,-1013,falling,2025-02-12 12:11:28.042723
-2448,1048,-3128,583,-9381,-2936,falling,2025-02-12 12:11:28.058227
-1548,856,-3125,870,-7581,-2207,falling,2025-02-12 12:11:28.066724
-1561,817,-2782,1079,-5365,564,falling,2025-02-12 12:11:28.085941
-3101,832,-2748,477,-6187,2591,falling,2025-02-12 12:11:28.144409
-3888,975,-2997,-443,-8287,1480,falling,2025-02-12 12:11:28.195692
-3249,815,-3211,-132,-6927,-311,falling,2025-02-12 12:11:28.249393
-2382,769,-3086,526,-5692,-366,falling,2025-02-12 12:11:28.277409
-1924,884,-3023,559,-4863,1400,falling,2025-02-12 12:11:28.288542
-2568,1256,-2905,705,-3835,2231,falling,2025-02-12 12:11:28.314492
-3102,1335,-2326,-51,-2107,2191,falling,2025-02-12 12:11:28.324012
-3219,1477,-2252,-2218,-2503,2535,falling,2025-02-12 12:11:28.331305
-3120,1224,-3085,-2281,-4015,1327,falling,2025-02-12 12:11:28.339652
-2456,936,-2971,-1002,-5613,704,falling,2025-02-12 12:11:28.353627
-3237,1995,-813,8396,-15846,-5849,recover,2025-02-12 12:11:28.417168
-2855,1478,-267,5336,-13386,-6225,recover,2025-02-12 12:11:28.423329
-2536,1293,-974,2942,-11060,-4803,recover,2025-02-12 12:11:28.441520
-2639,1155,-1793,2520,-9123,-1795,recover,2025-02-12 12:11:28.484952
-3181,1215,-1843,2874,-8134,695,recover,2025-02-12 12:11:28.488218
-4024,1378,-1338,2306,-7969,1772,recover,2025-02-12 12:11:28.489757
-4656,1202,-792,734,-7379,1807,recover,2025-02-12 12:11:28.499614
-4940,803,-881,-295,-8113,683,recover,2025-02-12 12:11:28.516309
-4374,588,-1130,-1046,-7840,451,recover,2025-02-12 12:11:28.534809
-4414,223,-1550,-1166,-9857,2142,recover,2025-02-12 12:11:28.553314
-4798,-73,-1708,-74,-15163,4610,recover,2025-02-12 12:11:28.571131
-4871,-151,-1557,1163,-17887,5627,recover,2025-02-12 12:11:28.584652
-4688,-178,-1143,1577,-15749,3643,recover,2025-02-12 12:11:28.612991
-3737,125,-718,1405,-10853,489,recover,2025-02-12 12:11:28.627472
-2842,476,-817,1549,-4224,-1245,recover,2025-02-12 12:11:28.631784
-3148,860,-1657,3227,-154,-1290,recover,2025-02-12 12:11:28.653078
-4125,1243,-1665,4444,-183,596,recover,2025-02-12 12:11:28.664286
-6037,1149,-1276,1977,-2272,912,recover,2025-02-12 12:11:28.679807
-6670,1079,-1155,655,-5390,-1098,recover,2025-02-12 12:11:28.718214
-5919,906,-1123,938,-8333,-3038,recover,2025-02-12 12:11:28.720875
-4660,534,-1121,1194,-7783,-4060,recover,2025-02-12 12:11:28.739417
-4121,335,-1095,2145,-5131,-3597,recover,2025-02-12 12:11:28.745707
-4078,457,-887,3813,-4564,-2367,recover,2025-02-12 12:11:28.786808
-4220,687,-445,4270,-4601,-1609,recover,2025-02-12 12:11:28.797471
-4438,774,-115,3439,-3962,-2115,recover,2025-02-12 12:11:28.810623
-4527,788,1,2620,-2741,-3404,recover,2025-02-12 12:11:28.813426
-4367,723,-165,2654,-2153,-3976,recover,2025-02-12 12:11:28.829048
-4383,579,-308,2658,-3253,-3471,recover,2025-02-12 12:11:28.840646
-4377,371,-389,2734,-4668,-2932,recover,2025-02-12 12:11:28.859759
-4156,119,-423,3159,-4921,-2244,recover,2025-02-12 12:11:28.875608
-3908,-85,-432,4055,-3651,-1488,recover,2025-02-12 12:11:28.893767
-3778,-74,-456,5109,-2433,-1412,recover,2025-02-12 12:11:28.908477
-3606,120,-360,5901,-2507,-1793,recover,2025-02-12 12:11:28.923083
-3360,286,-223,6460,-2838,-2099,recover,2025-02-12 12:11:28.944330
-3137,497,-65,6528,-2652,-1837,recover,2025-02-12 12:11:28.961672
-3173,706,-48,6531,-2161,-1193,recover,2025-02-12 12:11:28.972839
-3307,797,-70,6624,-1865,-846,recover,2025-02-12 12:11:28.994177
-3541,771,-94,6807,-1626,-709,recover,2025-02-12 12:11:29.009367
-3834,725,57,6965,-2267,-998,recover,2025-02-12 12:11:29.022631
-4003,676,214,6300,-2999,-1737,recover,2025-02-12 12:11:29.038258
-4043,557,3,5956,-3349,-2530,recover,2025-02-12 12:11:29.089261
-4077,467,51,6137,-4626,-3072,recover,2025-02-12 12:11:29.091831
-3910,317,207,6645,-4835,-3016,recover,2025-02-12 12:11:29.093537
-3723,82,250,7163,-2815,-2682,recover,2025-02-12 12:11:29.111859
-3655,-2,281,7389,-1120,-2714,recover,2025-02-12 12:11:29.123518
-3681,50,68,7347,612,-3055,recover,2025-02-12 12:11:29.139001
-3725,120,-264,7726,1267,-3702,recover,2025-02-12 12:11:29.154077
-3798,304,-489,8382,1478,-4174,recover,2025-02-12 12:11:29.181441
-3758,345,-444,9109,447,-4320,recover,2025-02-12 12:11:29.187617
-3684,265,-305,9214,-309,-4004,recover,2025-02-12 12:11:29.204979
-3493,16,-306,8896,-248,-3754,recover,2025-02-12 12:11:29.227032
-3336,-143,-433,8729,-121,-3422,recover,2025-02-12 12:11:29.275094
-3156,-344,-599,9099,391,-3243,recover,2025-02-12 12:11:29.289140
-3122,-572,-542,10147,-206,-3627,recover,2025-02-12 12:11:29.311014
-2812,-651,-179,10678,-1105,-4102,recover,2025-02-12 12:11:29.311860
-2624,-768,-61,10570,-1442,-4436,recover,2025-02-12 12:11:29.316105
-2443,-807,12,10351,-1750,-4373,recover,2025-02-12 12:11:29.321620
-2448,-731,-71,9436,-1823,-3643,recover,2025-02-12 12:11:29.348924
-2697,-643,-354,8510,-1834,-3222,recover,2025-02-12 12:11:29.399602
-2859,-542,-764,8208,-2605,-3508,recover,2025-02-12 12:11:29.458933
-2607,-479,-886,8295,-2892,-3700,recover,2025-02-12 12:11:29.469169
-2225,-448,-660,8641,-1686,-3418,recover,2025-02-12 12:11:29.492214
-2120,-497,-239,8573,62,-3128,recover,2025-02-12 12:11:29.495094
-2378,-516,124,7962,-361,-2914,recover,2025-02-12 12:11:29.496969
-2725,-490,256,6812,-2021,-2209,recover,2025-02-12 12:11:29.498432
-2991,-404,273,5476,-2715,-1181,recover,2025-02-12 12:11:29.499456
-3327,-300,156,4687,-2720,-556,recover,2025-02-12 12:11:29.514970
-3525,-198,-27,4692,-2914,-373,recover,2025-02-12 12:11:29.528624
-3431,-56,57,4800,-3197,-313,recover,2025-02-12 12:11:29.531192
-3320,-91,298,3641,-2103,8,recover,2025-02-12 12:11:29.544348
-3551,-157,197,2095,-269,246,recover,2025-02-12 12:11:29.551889
