acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
-4330,142,-317,-7,184,-820,2025-01-29 11:31:35.510290,walking
-4187,31,-497,1253,-1708,-1393,2025-01-29 11:31:35.526820,walking
-3726,2,-198,2250,-2697,-1095,2025-01-29 11:31:35.535450,walking
-3510,165,335,2193,-921,-565,2025-01-29 11:31:35.557949,walking
-4092,140,158,2363,1049,-1665,2025-01-29 11:31:35.573678,walking
-3976,196,305,1998,149,-1986,2025-01-29 11:31:35.589811,walking
-3934,128,94,1755,-946,-2049,2025-01-29 11:31:35.610358,walking
-3928,130,58,1719,-705,-2235,2025-01-29 11:31:35.616937,walking
-3748,259,60,1520,-1635,-1810,2025-01-29 11:31:35.626700,walking
-3597,303,73,1423,-3298,-688,2025-01-29 11:31:35.688474,walking
-3548,357,140,1534,-3037,232,2025-01-29 11:31:35.688474,walking
-3696,389,383,1482,-1748,579,2025-01-29 11:31:35.688474,walking
-3916,374,482,1115,-987,196,2025-01-29 11:31:35.704117,walking
-3843,415,436,420,-997,-273,2025-01-29 11:31:35.721578,walking
-3635,233,456,-342,-1116,-134,2025-01-29 11:31:35.733566,
-3492,241,426,-662,-253,277,2025-01-29 11:31:35.750544,walking
-3630,285,335,-709,719,472,2025-01-29 11:31:35.760861,walking
-3805,379,364,-914,868,629,2025-01-29 11:31:35.810317,walking
-3890,488,272,-1452,345,668,2025-01-29 11:31:35.810317,walking
-4187,363,150,-1423,181,60,2025-01-29 11:31:35.821330,walking
-4140,383,183,-1165,982,-884,2025-01-29 11:31:35.837646,walking
-4043,379,375,-1487,1409,-1425,2025-01-29 11:31:35.855263,walking
-3847,274,373,-1959,796,-1509,2025-01-29 11:31:35.871201,walking
-3685,200,156,-2339,595,-1120,2025-01-29 11:31:35.886851,walking
-3485,353,369,-3696,1398,-233,2025-01-29 11:31:35.906007,walking
-3471,440,292,-5955,3740,755,2025-01-29 11:31:35.916033,walking
-3566,459,-42,-7360,7048,1652,2025-01-29 11:31:35.922611,walking
-4127,469,-529,-7490,4841,2201,2025-01-29 11:31:35.943124,walking
-4392,386,-1411,-6929,-478,1940,2025-01-29 11:31:35.959774,walking
-4069,461,-1807,-4710,-1408,1506,2025-01-29 11:31:35.984862,walking
-4019,347,-1396,-2046,-64,2712,2025-01-29 11:31:35.993021,walking
-4860,150,-192,-15,-2884,2635,2025-01-29 11:31:36.017080,walking
-4644,155,967,-619,-3742,-666,2025-01-29 11:31:36.026838,walking
-3005,-11,1034,-1131,2118,-2035,2025-01-29 11:31:36.043577,walking
-2800,-387,904,-853,5297,-1815,2025-01-29 11:31:36.060109,walking
-2587,-504,975,-678,4178,-478,2025-01-29 11:31:36.085785,walking
-2619,-370,941,137,3064,630,2025-01-29 11:31:36.098110,walking
-3136,-95,1069,-830,2957,1725,2025-01-29 11:31:36.109311,walking
-3561,137,925,-1048,3315,1490,2025-01-29 11:31:36.126603,walking
-3853,371,486,-239,5067,854,2025-01-29 11:31:36.142332,walking
-4356,563,164,-25,6016,-115,2025-01-29 11:31:36.160273,walking
-4630,532,-282,-96,3829,-550,2025-01-29 11:31:36.176678,walking
-4283,362,-512,491,164,212,2025-01-29 11:31:36.203451,walking
-4047,266,-244,1019,-1173,841,2025-01-29 11:31:36.209968,walking
-3802,188,222,1023,-1528,1271,2025-01-29 11:31:36.235724,walking
-3901,111,232,724,-1856,1228,2025-01-29 11:31:36.250076,walking
-4210,-17,-148,1111,-2596,883,2025-01-29 11:31:36.258269,walking
-4368,26,-483,2019,-2807,430,2025-01-29 11:31:36.273888,walking
-4401,376,-501,2577,-2744,-247,2025-01-29 11:31:36.293603,walking
-4259,790,-394,2584,-2047,-885,2025-01-29 11:31:36.310232,walking
-4126,1061,4,2396,-1410,-1405,2025-01-29 11:31:36.326480,walking
-4049,1075,286,1388,-2296,-2053,2025-01-29 11:31:36.343472,walking
-3782,828,126,423,-3140,-2823,2025-01-29 11:31:36.360288,walking
