acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
-3636,79,789,-728,326,10,2025-01-29 11:39:05.482522,walking
-3693,50,800,-714,151,193,2025-01-29 11:39:05.500300,walking
-3766,70,780,-739,36,283,2025-01-29 11:39:05.514136,walking
-3809,64,778,-773,-107,112,2025-01-29 11:39:05.529798,walking
-3817,46,846,-816,-168,-96,2025-01-29 11:39:05.545403,walking
-3789,99,879,-792,-280,-203,2025-01-29 11:39:05.576652,walking
-3739,125,846,-730,-427,-130,2025-01-29 11:39:05.576652,walking
-3721,115,822,-832,-364,-60,2025-01-29 11:39:05.592274,walking
-3687,120,831,-908,-254,-9,2025-01-29 11:39:05.607935,walking
-3694,128,850,-977,-188,78,2025-01-29 11:39:05.623590,walking
-3712,125,879,-1035,-77,72,2025-01-29 11:39:05.639259,walking
-3757,74,864,-1098,-37,-27,2025-01-29 11:39:05.654787,walking
-3712,58,827,-1055,-134,-97,2025-01-29 11:39:05.670404,walking
-3658,26,797,-969,-98,-137,2025-01-29 11:39:05.701665,walking
-3670,48,811,-875,104,-157,2025-01-29 11:39:05.701665,walking
-3703,98,838,-756,196,-135,2025-01-29 11:39:05.717276,walking
-3753,102,895,-720,116,-142,2025-01-29 11:39:05.732906,walking
-3786,152,937,-834,75,-153,2025-01-29 11:39:05.764157,walking
-3746,141,905,-1003,-107,-250,2025-01-29 11:39:05.779780,walking
-3647,140,853,-973,-155,-207,2025-01-29 11:39:05.795410,walking
-3623,115,865,-920,50,-66,2025-01-29 11:39:05.827065,walking
-3660,87,861,-917,246,78,2025-01-29 11:39:05.827065,walking
-3693,67,878,-1021,256,94,2025-01-29 11:39:05.842703,walking
-3726,34,898,-1152,223,-2,2025-01-29 11:39:05.858445,walking
-3742,32,891,-1142,131,-109,2025-01-29 11:39:05.873986,walking
-3750,25,846,-1077,74,-148,2025-01-29 11:39:05.889611,walking
-3784,44,830,-957,-67,-170,2025-01-29 11:39:05.905299,walking
-3780,22,784,-805,-142,-176,2025-01-29 11:39:05.920840,walking
-3826,3,799,-683,-148,-280,2025-01-29 11:39:05.936989,walking
-3819,24,821,-621,-280,-325,2025-01-29 11:39:05.952661,walking
-3761,8,815,-540,-395,-356,2025-01-29 11:39:05.968258,walking
-3730,5,812,-547,-423,-376,2025-01-29 11:39:05.983896,walking
-3722,16,872,-669,-363,-386,2025-01-29 11:39:05.999505,walking
-3642,25,882,-767,-47,-434,2025-01-29 11:39:06.015143,walking
-3636,16,849,-808,397,-507,2025-01-29 11:39:06.030765,walking
-3617,2,838,-922,673,-562,2025-01-29 11:39:06.046385,walking
-3601,9,768,-958,580,-434,2025-01-29 11:39:06.075797,walking
-3590,74,710,-891,383,-238,2025-01-29 11:39:06.093469,walking
-3606,60,704,-883,424,-169,2025-01-29 11:39:06.093469,walking
