acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
-3508,633,821,-250,697,-299,2025-01-30 10:03:38.812594,standing
-3570,611,818,-234,803,-125,2025-01-30 10:03:38.812594,standing
-3619,615,847,-286,879,-41,2025-01-30 10:03:38.831946,standing
-3658,649,824,-384,921,-54,2025-01-30 10:03:38.846912,standing
-3693,667,785,-429,820,-88,2025-01-30 10:03:38.864021,standing
-3673,699,803,-493,799,-70,2025-01-30 10:03:38.880411,standing
-3674,669,751,-509,939,-113,2025-01-30 10:03:38.902635,standing
-3669,665,734,-501,1072,-120,2025-01-30 10:03:38.914510,standing
-3675,645,703,-493,1175,-99,2025-01-30 10:03:38.936662,standing
-3662,653,718,-501,1169,-89,2025-01-30 10:03:38.945904,standing
-3660,611,716,-554,1057,-86,2025-01-30 10:03:38.952093,standing
-3672,646,725,-541,848,-55,2025-01-30 10:03:38.980680,standing
-3684,602,727,-508,771,-76,2025-01-30 10:03:38.997148,standing
-3714,609,762,-514,583,-92,2025-01-30 10:03:39.010421,standing
-3721,610,756,-628,216,-142,2025-01-30 10:03:39.019389,standing
-3672,591,690,-632,266,-160,2025-01-30 10:03:39.045209,standing
-3616,617,680,-565,566,-100,2025-01-30 10:03:39.061173,standing
-3615,660,674,-538,773,-18,2025-01-30 10:03:39.111620,standing
-3614,677,706,-549,841,89,2025-01-30 10:03:39.126388,standing
-3671,700,686,-583,905,163,2025-01-30 10:03:39.128819,standing
-3694,693,669,-692,998,199,2025-01-30 10:03:39.128819,standing
-3774,735,692,-935,854,204,2025-01-30 10:03:39.142886,standing
-3768,672,649,-1043,584,44,2025-01-30 10:03:39.151298,standing
-3731,648,641,-887,723,-122,2025-01-30 10:03:39.175244,standing
-3660,641,648,-837,723,-29,2025-01-30 10:03:39.186957,standing
-3621,653,696,-949,581,98,2025-01-30 10:03:39.197286,standing
-3644,639,809,-1120,765,263,2025-01-30 10:03:39.220793,standing
-3712,628,577,-1457,651,286,2025-01-30 10:03:39.241262,standing
