acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
-3836,109,-781,-7,-71,-137,2025-01-30 09:42:25.450594,none
-3838,105,-760,-16,-31,-142,2025-01-30 09:42:25.467044,none
-3856,95,-763,-65,52,-86,2025-01-30 09:42:25.483662,none
-3815,136,-801,-102,75,-58,2025-01-30 09:42:25.517040,none
-3856,122,-811,-116,29,-52,2025-01-30 09:42:25.529567,none
-3841,101,-776,-87,-29,-98,2025-01-30 09:42:25.533948,none
-3833,133,-806,-110,-49,-120,2025-01-30 09:42:25.550103,none
-3848,86,-759,-126,-58,-158,2025-01-30 09:42:25.561118,none
-3849,107,-780,-175,-102,-128,2025-01-30 09:42:25.582834,none
-3850,118,-729,-237,-190,-99,2025-01-30 09:42:25.584622,none
-3840,131,-731,-351,-169,-162,2025-01-30 09:42:25.609820,none
-3830,140,-755,-382,-144,-152,2025-01-30 09:42:25.617193,none
-3802,151,-767,-433,-67,-150,2025-01-30 09:42:25.634051,none
-3844,118,-762,-428,-30,-156,2025-01-30 09:42:25.661314,none
-3821,100,-774,-452,-30,-132,2025-01-30 09:42:25.677287,none
-3818,75,-770,-525,-25,-146,2025-01-30 09:42:25.701095,none
-3838,117,-730,-531,10,-127,2025-01-30 09:42:25.708140,none
-3797,117,-724,-544,-55,-150,2025-01-30 09:42:25.724741,none
-3820,113,-751,-573,-47,-80,2025-01-30 09:42:25.743247,none
-3827,102,-735,-621,-35,-110,2025-01-30 09:42:25.761857,none
-3817,82,-733,-618,22,-102,2025-01-30 09:42:25.776969,none
-3831,77,-711,-636,65,-137,2025-01-30 09:42:25.817742,none
-3826,102,-694,-666,116,-114,2025-01-30 09:42:25.817742,none
-3859,71,-709,-655,113,-86,2025-01-30 09:42:25.817742,none
-3881,89,-735,-663,22,-66,2025-01-30 09:42:25.840743,none
-3834,85,-755,-651,-12,-136,2025-01-30 09:42:25.873708,none
-3803,116,-709,-641,80,-111,2025-01-30 09:42:25.873708,none
-3827,133,-717,-638,138,-63,2025-01-30 09:42:25.887744,none
-3825,123,-706,-725,222,-35,2025-01-30 09:42:25.910681,none
-3867,139,-714,-765,144,-34,2025-01-30 09:42:25.926509,none
-3851,111,-721,-808,120,-64,2025-01-30 09:42:25.945992,none
-3842,112,-705,-862,115,-89,2025-01-30 09:42:25.962158,none
-3855,119,-752,-842,75,-117,2025-01-30 09:42:25.978208,none
-3831,134,-735,-866,101,-175,2025-01-30 09:42:25.995360,none
-3824,130,-710,-864,184,-217,2025-01-30 09:42:26.011048,none
-3850,117,-683,-911,232,-201,2025-01-30 09:42:26.018815,none
-3866,128,-731,-991,111,-178,2025-01-30 09:42:26.035679,none
-3909,87,-750,-1060,5,-197,2025-01-30 09:42:26.061634,
-3860,74,-776,-1003,-70,-204,2025-01-30 09:42:26.078236,none
-3815,80,-725,-1014,11,-235,2025-01-30 09:42:26.114108,none
-3797,89,-738,-1042,203,-236,2025-01-30 09:42:26.117069,none
-3803,111,-719,-1124,280,-287,2025-01-30 09:42:26.121927,none
-3825,93,-723,-1149,267,-316,2025-01-30 09:42:26.138201,none
-3834,104,-729,-1116,257,-289,2025-01-30 09:42:26.152474,none
-3912,119,-768,-1144,244,-218,2025-01-30 09:42:26.166975,none
-3917,132,-733,-1196,153,-187,2025-01-30 09:42:26.193590,none
-3885,138,-752,-1289,-6,-201,2025-01-30 09:42:26.209553,none
-3806,118,-750,-1374,37,-210,2025-01-30 09:42:26.217181,none
-3762,124,-724,-1421,113,-204,2025-01-30 09:42:26.233697,none
-3735,151,-713,-1476,200,-136,2025-01-30 09:42:26.250706,none
